symbol,timestamp,price
HDFCBANK,2025-07-12T09:15:45.125000Z,1207.14
ITC,2025-07-12T09:15:45.130000Z,2551.72
HDFCBANK,2025-07-12T09:15:45.135000Z,1424.72
TCS,2025-07-12T09:15:45.140000Z,2242.15
HDFCBANK,2025-07-12T09:15:45.145000Z,2546.93
SBIN,2025-07-12T09:15:45.150000Z,2394.71
SBIN,2025-07-12T09:15:45.155000Z,1453.5
SBIN,2025-07-12T09:15:45.160000Z,2867.59
BAJFINANCE,2025-07-12T09:15:45.165000Z,1988.75
BAJFINANCE,2025-07-12T09:15:45.170000Z,1915.71
INFY,2025-07-12T09:15:45.175000Z,2285.05
TCS,2025-07-12T09:15:45.180000Z,2799.94
RELIANCE,2025-07-12T09:15:45.185000Z,1905.82
RELIANCE,2025-07-12T09:15:45.190000Z,2141.88
RELIANCE,2025-07-12T09:15:45.195000Z,2975.32
INFY,2025-07-12T09:15:45.200000Z,2297.43
HDFCBANK,2025-07-12T09:15:45.205000Z,2499.47
RELIANCE,2025-07-12T09:15:45.210000Z,2939.17
BAJFINANCE,2025-07-12T09:15:45.215000Z,1926.96
TCS,2025-07-12T09:15:45.220000Z,2686.04
ITC,2025-07-12T09:15:45.225000Z,2041.03
BAJFINANCE,2025-07-12T09:15:45.230000Z,1232.99
TCS,2025-07-12T09:15:45.235000Z,1946.86
ITC,2025-07-12T09:15:45.240000Z,2992.27
SBIN,2025-07-12T09:15:45.245000Z,2523.17
RELIANCE,2025-07-12T09:15:45.250000Z,2249.89
RELIANCE,2025-07-12T09:15:45.255000Z,2572.29
SBIN,2025-07-12T09:15:45.260000Z,1634.13
INFY,2025-07-12T09:15:45.265000Z,2074.16
HDFCBANK,2025-07-12T09:15:45.270000Z,1586.9
BAJFINANCE,2025-07-12T09:15:45.275000Z,1213.15
INFY,2025-07-12T09:15:45.280000Z,2329.65
TCS,2025-07-12T09:15:45.285000Z,2391.81
BAJFINANCE,2025-07-12T09:15:45.290000Z,1759.16
TCS,2025-07-12T09:15:45.295000Z,1561.34
BAJFINANCE,2025-07-12T09:15:45.300000Z,1824.06
RELIANCE,2025-07-12T09:15:45.305000Z,2950.26
INFY,2025-07-12T09:15:45.310000Z,1150.22
INFY,2025-07-12T09:15:45.315000Z,2477.26
HDFCBANK,2025-07-12T09:15:45.320000Z,1045.46
INFY,2025-07-12T09:15:45.325000Z,1655.51
SBIN,2025-07-12T09:15:45.330000Z,1186.15
TCS,2025-07-12T09:15:45.335000Z,2862.82
ITC,2025-07-12T09:15:45.340000Z,2199.09
RELIANCE,2025-07-12T09:15:45.345000Z,1725.06
RELIANCE,2025-07-12T09:15:45.350000Z,2949.28
BAJFINANCE,2025-07-12T09:15:45.355000Z,1667.57
RELIANCE,2025-07-12T09:15:45.360000Z,1365.24
TCS,2025-07-12T09:15:45.365000Z,2164.46
RELIANCE,2025-07-12T09:15:45.370000Z,1463.04
INFY,2025-07-12T09:15:45.375000Z,1622.98
BAJFINANCE,2025-07-12T09:15:45.380000Z,2100.42
ITC,2025-07-12T09:15:45.385000Z,2825.95
RELIANCE,2025-07-12T09:15:45.390000Z,2623.15
ITC,2025-07-12T09:15:45.395000Z,2870.42
BAJFINANCE,2025-07-12T09:15:45.400000Z,2380.96
INFY,2025-07-12T09:15:45.405000Z,2812.64
SBIN,2025-07-12T09:15:45.410000Z,1595.09
HDFCBANK,2025-07-12T09:15:45.415000Z,2504.6
RELIANCE,2025-07-12T09:15:45.420000Z,1623.78
HDFCBANK,2025-07-12T09:15:45.425000Z,1185.93
INFY,2025-07-12T09:15:45.430000Z,1538.1
RELIANCE,2025-07-12T09:15:45.435000Z,1273.78
RELIANCE,2025-07-12T09:15:45.440000Z,2897.97
ITC,2025-07-12T09:15:45.445000Z,1008.02
HDFCBANK,2025-07-12T09:15:45.450000Z,1085.05
BAJFINANCE,2025-07-12T09:15:45.455000Z,1722.26
ITC,2025-07-12T09:15:45.460000Z,1213.78
TCS,2025-07-12T09:15:45.465000Z,2181.71
ITC,2025-07-12T09:15:45.470000Z,2790.05
TCS,2025-07-12T09:15:45.475000Z,1164.02
TCS,2025-07-12T09:15:45.480000Z,1370.26
ITC,2025-07-12T09:15:45.485000Z,2401.39
RELIANCE,2025-07-12T09:15:45.490000Z,2261.68
RELIANCE,2025-07-12T09:15:45.495000Z,1940.63
SBIN,2025-07-12T09:15:45.500000Z,2416.32
TCS,2025-07-12T09:15:45.505000Z,2475.72
BAJFINANCE,2025-07-12T09:15:45.510000Z,2727.65
ITC,2025-07-12T09:15:45.515000Z,1477.17
HDFCBANK,2025-07-12T09:15:45.520000Z,1010.57
ITC,2025-07-12T09:15:45.525000Z,2750.15
ITC,2025-07-12T09:15:45.530000Z,2589.32
BAJFINANCE,2025-07-12T09:15:45.535000Z,2683.68
HDFCBANK,2025-07-12T09:15:45.540000Z,2095.13
RELIANCE,2025-07-12T09:15:45.545000Z,1859.45
ITC,2025-07-12T09:15:45.550000Z,2333.76
TCS,2025-07-12T09:15:45.555000Z,2650.05
INFY,2025-07-12T09:15:45.560000Z,1688.54
HDFCBANK,2025-07-12T09:15:45.565000Z,2947.44
HDFCBANK,2025-07-12T09:15:45.570000Z,2821.49
INFY,2025-07-12T09:15:45.575000Z,1538.72
ITC,2025-07-12T09:15:45.580000Z,2712.28
RELIANCE,2025-07-12T09:15:45.585000Z,2413.81
INFY,2025-07-12T09:15:45.590000Z,2296.68
HDFCBANK,2025-07-12T09:15:45.595000Z,1002.91
RELIANCE,2025-07-12T09:15:45.600000Z,1811.09
TCS,2025-07-12T09:15:45.605000Z,2493.57
SBIN,2025-07-12T09:15:45.610000Z,1256.38
TCS,2025-07-12T09:15:45.615000Z,2628.89
ITC,2025-07-12T09:15:45.620000Z,1239.95
SBIN,2025-07-12T09:15:45.625000Z,1497.56
SBIN,2025-07-12T09:15:45.630000Z,1080.41
TCS,2025-07-12T09:15:45.635000Z,2489.76
SBIN,2025-07-12T09:15:45.640000Z,1144.4
HDFCBANK,2025-07-12T09:15:45.645000Z,1265.92
TCS,2025-07-12T09:15:45.650000Z,1553.1
RELIANCE,2025-07-12T09:15:45.655000Z,2149.15
SBIN,2025-07-12T09:15:45.660000Z,1420.41
RELIANCE,2025-07-12T09:15:45.665000Z,2659.94
RELIANCE,2025-07-12T09:15:45.670000Z,1826.71
INFY,2025-07-12T09:15:45.675000Z,1412.67
TCS,2025-07-12T09:15:45.680000Z,1293.98
SBIN,2025-07-12T09:15:45.685000Z,2571.19
BAJFINANCE,2025-07-12T09:15:45.690000Z,1737.51
HDFCBANK,2025-07-12T09:15:45.695000Z,1757.45
ITC,2025-07-12T09:15:45.700000Z,2360.63
HDFCBANK,2025-07-12T09:15:45.705000Z,2326.24
BAJFINANCE,2025-07-12T09:15:45.710000Z,2270.1
TCS,2025-07-12T09:15:45.715000Z,1778.42
TCS,2025-07-12T09:15:45.720000Z,2739.9
BAJFINANCE,2025-07-12T09:15:45.725000Z,2893.53
TCS,2025-07-12T09:15:45.730000Z,1979.83
INFY,2025-07-12T09:15:45.735000Z,1874.9
INFY,2025-07-12T09:15:45.740000Z,1006.11
HDFCBANK,2025-07-12T09:15:45.745000Z,1317.21
BAJFINANCE,2025-07-12T09:15:45.750000Z,2777.87
RELIANCE,2025-07-12T09:15:45.755000Z,2496.65
ITC,2025-07-12T09:15:45.760000Z,1578.15
HDFCBANK,2025-07-12T09:15:45.765000Z,1220.83
INFY,2025-07-12T09:15:45.770000Z,1281.4
INFY,2025-07-12T09:15:45.775000Z,1354.12
BAJFINANCE,2025-07-12T09:15:45.780000Z,1027.54
BAJFINANCE,2025-07-12T09:15:45.785000Z,2525.27
RELIANCE,2025-07-12T09:15:45.790000Z,2172.97
INFY,2025-07-12T09:15:45.795000Z,1606.39
TCS,2025-07-12T09:15:45.800000Z,1898.69
SBIN,2025-07-12T09:15:45.805000Z,2727.7
BAJFINANCE,2025-07-12T09:15:45.810000Z,1953.67
HDFCBANK,2025-07-12T09:15:45.815000Z,1539.28
HDFCBANK,2025-07-12T09:15:45.820000Z,1441.13
TCS,2025-07-12T09:15:45.825000Z,1034.29
TCS,2025-07-12T09:15:45.830000Z,2290.44
HDFCBANK,2025-07-12T09:15:45.835000Z,1437.75
ITC,2025-07-12T09:15:45.840000Z,2019.4
TCS,2025-07-12T09:15:45.845000Z,1219.65
SBIN,2025-07-12T09:15:45.850000Z,1741.67
INFY,2025-07-12T09:15:45.855000Z,2379.82
INFY,2025-07-12T09:15:45.860000Z,2724.0
ITC,2025-07-12T09:15:45.865000Z,2598.92
SBIN,2025-07-12T09:15:45.870000Z,1807.43
RELIANCE,2025-07-12T09:15:45.875000Z,2134.31
RELIANCE,2025-07-12T09:15:45.880000Z,1482.45
INFY,2025-07-12T09:15:45.885000Z,1504.2
TCS,2025-07-12T09:15:45.890000Z,2515.47
SBIN,2025-07-12T09:15:45.895000Z,2862.74
BAJFINANCE,2025-07-12T09:15:45.900000Z,2227.19
BAJFINANCE,2025-07-12T09:15:45.905000Z,2848.86
TCS,2025-07-12T09:15:45.910000Z,2255.04
ITC,2025-07-12T09:15:45.915000Z,1006.74
RELIANCE,2025-07-12T09:15:45.920000Z,1654.75
SBIN,2025-07-12T09:15:45.925000Z,2539.37
HDFCBANK,2025-07-12T09:15:45.930000Z,2135.9
RELIANCE,2025-07-12T09:15:45.935000Z,1962.04
TCS,2025-07-12T09:15:45.940000Z,1216.93
INFY,2025-07-12T09:15:45.945000Z,2441.76
HDFCBANK,2025-07-12T09:15:45.950000Z,1502.34
BAJFINANCE,2025-07-12T09:15:45.955000Z,1543.88
TCS,2025-07-12T09:15:45.960000Z,2257.69
SBIN,2025-07-12T09:15:45.965000Z,2683.82
ITC,2025-07-12T09:15:45.970000Z,2130.43
INFY,2025-07-12T09:15:45.975000Z,1192.18
HDFCBANK,2025-07-12T09:15:45.980000Z,2249.24
TCS,2025-07-12T09:15:45.985000Z,1649.43
BAJFINANCE,2025-07-12T09:15:45.990000Z,1672.3
HDFCBANK,2025-07-12T09:15:45.995000Z,2517.85
ITC,2025-07-12T09:15:46Z,1666.86
TCS,2025-07-12T09:15:46.005000Z,1861.65
ITC,2025-07-12T09:15:46.010000Z,1032.86
RELIANCE,2025-07-12T09:15:46.015000Z,1206.38
TCS,2025-07-12T09:15:46.020000Z,1462.61
BAJFINANCE,2025-07-12T09:15:46.025000Z,1087.75
HDFCBANK,2025-07-12T09:15:46.030000Z,1824.72
SBIN,2025-07-12T09:15:46.035000Z,1145.21
SBIN,2025-07-12T09:15:46.040000Z,2979.55
ITC,2025-07-12T09:15:46.045000Z,1882.56
TCS,2025-07-12T09:15:46.050000Z,1441.46
TCS,2025-07-12T09:15:46.055000Z,1436.94
RELIANCE,2025-07-12T09:15:46.060000Z,1073.23
RELIANCE,2025-07-12T09:15:46.065000Z,2836.41
HDFCBANK,2025-07-12T09:15:46.070000Z,1240.55
INFY,2025-07-12T09:15:46.075000Z,2286.04
HDFCBANK,2025-07-12T09:15:46.080000Z,2786.21
RELIANCE,2025-07-12T09:15:46.085000Z,1681.63
TCS,2025-07-12T09:15:46.090000Z,2223.55
RELIANCE,2025-07-12T09:15:46.095000Z,2610.83
BAJFINANCE,2025-07-12T09:15:46.100000Z,2196.65
SBIN,2025-07-12T09:15:46.105000Z,2258.21
BAJFINANCE,2025-07-12T09:15:46.110000Z,1482.42
HDFCBANK,2025-07-12T09:15:46.115000Z,2377.99
ITC,2025-07-12T09:15:46.120000Z,1334.08
BAJFINANCE,2025-07-12T09:15:46.125000Z,2391.74
RELIANCE,2025-07-12T09:15:46.130000Z,2852.46
HDFCBANK,2025-07-12T09:15:46.135000Z,2634.13
TCS,2025-07-12T09:15:46.140000Z,2591.44
INFY,2025-07-12T09:15:46.145000Z,1200.19
ITC,2025-07-12T09:15:46.150000Z,2165.76
ITC,2025-07-12T09:15:46.155000Z,1555.34
HDFCBANK,2025-07-12T09:15:46.160000Z,2392.76
HDFCBANK,2025-07-12T09:15:46.169000Z,2392.93
INFY,2025-07-12T09:15:46.165000Z,2506.65
ITC,2025-07-12T09:15:46.170000Z,2391.88
RELIANCE,2025-07-12T09:15:46.175000Z,2477.8
SBIN,2025-07-12T09:15:46.180000Z,2143.41
SBIN,2025-07-12T09:15:46.185000Z,1550.52
TCS,2025-07-12T09:15:46.190000Z,2644.63
TCS,2025-07-12T09:15:46.195000Z,2474.95
SBIN,2025-07-12T09:15:46.200000Z,1358.78
BAJFINANCE,2025-07-12T09:15:46.205000Z,1418.14
TCS,2025-07-12T09:15:46.210000Z,1590.0
RELIANCE,2025-07-12T09:15:46.215000Z,2323.32
TCS,2025-07-12T09:15:46.220000Z,2237.29
RELIANCE,2025-07-12T09:15:46.225000Z,1235.75
SBIN,2025-07-12T09:15:46.230000Z,1408.33
SBIN,2025-07-12T09:15:46.235000Z,2513.18
BAJFINANCE,2025-07-12T09:15:46.240000Z,1599.19
SBIN,2025-07-12T09:15:46.245000Z,1863.65
SBIN,2025-07-12T09:15:46.250000Z,1126.54
TCS,2025-07-12T09:15:46.255000Z,1947.46
RELIANCE,2025-07-12T09:15:46.260000Z,1342.75
RELIANCE,2025-07-12T09:15:46.265000Z,2066.06
SBIN,2025-07-12T09:15:46.270000Z,2685.82
HDFCBANK,2025-07-12T09:15:46.275000Z,1217.05
BAJFINANCE,2025-07-12T09:15:46.280000Z,1315.07
RELIANCE,2025-07-12T09:15:46.285000Z,1307.48
RELIANCE,2025-07-12T09:15:46.290000Z,1869.24
SBIN,2025-07-12T09:15:46.295000Z,2625.2
INFY,2025-07-12T09:15:46.300000Z,2427.39
SBIN,2025-07-12T09:15:46.305000Z,2109.99
SBIN,2025-07-12T09:15:46.310000Z,2061.73
ITC,2025-07-12T09:15:46.315000Z,2797.95
ITC,2025-07-12T09:15:46.320000Z,2968.82
HDFCBANK,2025-07-12T09:15:46.325000Z,1314.79
ITC,2025-07-12T09:15:46.330000Z,2065.7
ITC,2025-07-12T09:15:46.335000Z,1431.18
HDFCBANK,2025-07-12T09:15:46.340000Z,1849.77
ITC,2025-07-12T09:15:46.345000Z,2673.38
HDFCBANK,2025-07-12T09:15:46.350000Z,1558.35
INFY,2025-07-12T09:15:46.355000Z,2212.56
SBIN,2025-07-12T09:15:46.360000Z,2596.6
BAJFINANCE,2025-07-12T09:15:46.365000Z,1040.06
HDFCBANK,2025-07-12T09:15:46.370000Z,1591.07
BAJFINANCE,2025-07-12T09:15:46.375000Z,2070.9
RELIANCE,2025-07-12T09:15:46.380000Z,2749.45
RELIANCE,2025-07-12T09:15:46.385000Z,2593.2
TCS,2025-07-12T09:15:46.390000Z,2801.66
TCS,2025-07-12T09:15:46.395000Z,2474.01
ITC,2025-07-12T09:15:46.400000Z,2899.13
RELIANCE,2025-07-12T09:15:46.405000Z,2120.13
HDFCBANK,2025-07-12T09:15:46.410000Z,2818.67
ITC,2025-07-12T09:15:46.415000Z,2424.9
BAJFINANCE,2025-07-12T09:15:46.420000Z,1270.44
ITC,2025-07-12T09:15:46.425000Z,1359.59
TCS,2025-07-12T09:15:46.430000Z,2597.89
TCS,2025-07-12T09:15:46.435000Z,2816.0
ITC,2025-07-12T09:15:46.440000Z,2716.61
ITC,2025-07-12T09:15:46.445000Z,2768.84
TCS,2025-07-12T09:15:46.450000Z,2078.01
RELIANCE,2025-07-12T09:15:46.455000Z,1678.22
ITC,2025-07-12T09:15:46.460000Z,1187.07
INFY,2025-07-12T09:15:46.465000Z,1664.15
TCS,2025-07-12T09:15:46.470000Z,2656.22
RELIANCE,2025-07-12T09:15:46.475000Z,1855.44
BAJFINANCE,2025-07-12T09:15:46.480000Z,2675.8
TCS,2025-07-12T09:15:46.485000Z,2605.74
TCS,2025-07-12T09:15:46.490000Z,2397.55
RELIANCE,2025-07-12T09:15:46.495000Z,2035.91
ITC,2025-07-12T09:15:46.500000Z,1884.7
HDFCBANK,2025-07-12T09:15:46.505000Z,2441.84
ITC,2025-07-12T09:15:46.510000Z,1160.31
BAJFINANCE,2025-07-12T09:15:46.515000Z,1643.68
TCS,2025-07-12T09:15:46.520000Z,2362.68
BAJFINANCE,2025-07-12T09:15:46.525000Z,1675.36
RELIANCE,2025-07-12T09:15:46.530000Z,2530.96
BAJFINANCE,2025-07-12T09:15:46.535000Z,1054.64
SBIN,2025-07-12T09:15:46.540000Z,2381.77
BAJFINANCE,2025-07-12T09:15:46.545000Z,2619.19
RELIANCE,2025-07-12T09:15:46.550000Z,1167.27
TCS,2025-07-12T09:15:46.555000Z,2515.12
BAJFINANCE,2025-07-12T09:15:46.560000Z,2274.08
RELIANCE,2025-07-12T09:15:46.565000Z,1165.27
TCS,2025-07-12T09:15:46.570000Z,1961.56
BAJFINANCE,2025-07-12T09:15:46.575000Z,1196.52
BAJFINANCE,2025-07-12T09:15:46.580000Z,2788.59
SBIN,2025-07-12T09:15:46.585000Z,1743.08
BAJFINANCE,2025-07-12T09:15:46.590000Z,2261.69
ITC,2025-07-12T09:15:46.595000Z,1051.68
TCS,2025-07-12T09:15:46.600000Z,2976.81
INFY,2025-07-12T09:15:46.605000Z,1758.09
RELIANCE,2025-07-12T09:15:46.610000Z,2589.38
ITC,2025-07-12T09:15:46.615000Z,2291.21
BAJFINANCE,2025-07-12T09:15:46.620000Z,1584.28
TCS,2025-07-12T09:15:46.625000Z,1170.08
BAJFINANCE,2025-07-12T09:15:46.630000Z,1295.89
SBIN,2025-07-12T09:15:46.635000Z,2152.77
HDFCBANK,2025-07-12T09:15:46.640000Z,1574.37
ITC,2025-07-12T09:15:46.645000Z,2820.51
RELIANCE,2025-07-12T09:15:46.650000Z,1301.15
BAJFINANCE,2025-07-12T09:15:46.655000Z,2526.46
ITC,2025-07-12T09:15:46.660000Z,2243.31
RELIANCE,2025-07-12T09:15:46.665000Z,1628.23
HDFCBANK,2025-07-12T09:15:46.670000Z,1080.77
HDFCBANK,2025-07-12T09:15:46.675000Z,1934.63
RELIANCE,2025-07-12T09:15:46.680000Z,2198.42
RELIANCE,2025-07-12T09:15:46.685000Z,2324.07
TCS,2025-07-12T09:15:46.690000Z,1755.79
SBIN,2025-07-12T09:15:46.695000Z,1682.98
INFY,2025-07-12T09:15:46.700000Z,2447.8
INFY,2025-07-12T09:15:46.705000Z,2060.07
HDFCBANK,2025-07-12T09:15:46.710000Z,1755.44
RELIANCE,2025-07-12T09:15:46.715000Z,1471.6
TCS,2025-07-12T09:15:46.720000Z,2595.4
ITC,2025-07-12T09:15:46.725000Z,1455.69
INFY,2025-07-12T09:15:46.730000Z,1739.13
RELIANCE,2025-07-12T09:15:46.735000Z,1732.42
BAJFINANCE,2025-07-12T09:15:46.740000Z,1340.47
ITC,2025-07-12T09:15:46.745000Z,1750.65
RELIANCE,2025-07-12T09:15:46.750000Z,2105.09
RELIANCE,2025-07-12T09:15:46.755000Z,2250.03
RELIANCE,2025-07-12T09:15:46.760000Z,1813.46
TCS,2025-07-12T09:15:46.765000Z,1820.37
BAJFINANCE,2025-07-12T09:15:46.770000Z,2228.42
HDFCBANK,2025-07-12T09:15:46.775000Z,2236.18
BAJFINANCE,2025-07-12T09:15:46.780000Z,2997.48
BAJFINANCE,2025-07-12T09:15:46.785000Z,2248.8
SBIN,2025-07-12T09:15:46.790000Z,2906.21
BAJFINANCE,2025-07-12T09:15:46.795000Z,2849.28
TCS,2025-07-12T09:15:46.800000Z,1251.53
RELIANCE,2025-07-12T09:15:46.805000Z,1535.62
RELIANCE,2025-07-12T09:15:46.810000Z,2856.28
BAJFINANCE,2025-07-12T09:15:46.815000Z,1783.35
BAJFINANCE,2025-07-12T09:15:46.820000Z,2057.15
ITC,2025-07-12T09:15:46.825000Z,2830.47
SBIN,2025-07-12T09:15:46.830000Z,1009.94
SBIN,2025-07-12T09:15:46.835000Z,2466.57
BAJFINANCE,2025-07-12T09:15:46.840000Z,2287.55
ITC,2025-07-12T09:15:46.845000Z,2896.89
HDFCBANK,2025-07-12T09:15:46.850000Z,2760.91
TCS,2025-07-12T09:15:46.855000Z,2031.33
HDFCBANK,2025-07-12T09:15:46.860000Z,2436.36
TCS,2025-07-12T09:15:46.865000Z,2056.64
RELIANCE,2025-07-12T09:15:46.870000Z,1799.42
TCS,2025-07-12T09:15:46.875000Z,1309.72
RELIANCE,2025-07-12T09:15:46.880000Z,1283.0
HDFCBANK,2025-07-12T09:15:46.885000Z,2238.15
INFY,2025-07-12T09:15:46.890000Z,2451.98
ITC,2025-07-12T09:15:46.895000Z,2142.84
SBIN,2025-07-12T09:15:46.900000Z,2333.96
INFY,2025-07-12T09:15:46.905000Z,1815.28
TCS,2025-07-12T09:15:46.910000Z,1041.42
HDFCBANK,2025-07-12T09:15:46.915000Z,2512.96
TCS,2025-07-12T09:15:46.920000Z,1736.51
SBIN,2025-07-12T09:15:46.925000Z,2690.08
HDFCBANK,2025-07-12T09:15:46.930000Z,1427.75
INFY,2025-07-12T09:15:46.935000Z,2921.55
INFY,2025-07-12T09:15:46.940000Z,1164.34
BAJFINANCE,2025-07-12T09:15:46.945000Z,1081.56
HDFCBANK,2025-07-12T09:15:46.950000Z,1583.25
SBIN,2025-07-12T09:15:46.955000Z,1779.76
INFY,2025-07-12T09:15:46.960000Z,2892.28
INFY,2025-07-12T09:15:46.965000Z,2515.32
INFY,2025-07-12T09:15:46.974000Z,2514.84
BAJFINANCE,2025-07-12T09:15:46.970000Z,2746.93
TCS,2025-07-12T09:15:46.975000Z,1806.56
TCS,2025-07-12T09:15:46.980000Z,2442.25
INFY,2025-07-12T09:15:46.985000Z,1679.86
SBIN,2025-07-12T09:15:46.990000Z,1373.91
TCS,2025-07-12T09:15:46.995000Z,2918.44
SBIN,2025-07-12T09:15:47Z,1046.53
RELIANCE,2025-07-12T09:15:47.005000Z,1939.66
INFY,2025-07-12T09:15:47.010000Z,1822.38
INFY,2025-07-12T09:15:47.015000Z,2726.17
ITC,2025-07-12T09:15:47.020000Z,2151.42
BAJFINANCE,2025-07-12T09:15:47.025000Z,2060.71
RELIANCE,2025-07-12T09:15:47.030000Z,2544.07
SBIN,2025-07-12T09:15:47.035000Z,1217.93
TCS,2025-07-12T09:15:47.040000Z,2112.18
ITC,2025-07-12T09:15:47.045000Z,2037.49
BAJFINANCE,2025-07-12T09:15:47.050000Z,2964.6
INFY,2025-07-12T09:15:47.055000Z,2450.99
TCS,2025-07-12T09:15:47.060000Z,1931.37
BAJFINANCE,2025-07-12T09:15:47.065000Z,2394.38
SBIN,2025-07-12T09:15:47.070000Z,2376.51
RELIANCE,2025-07-12T09:15:47.075000Z,1579.39
SBIN,2025-07-12T09:15:47.080000Z,1115.05
BAJFINANCE,2025-07-12T09:15:47.085000Z,1582.75
TCS,2025-07-12T09:15:47.090000Z,2832.97
TCS,2025-07-12T09:15:47.095000Z,2939.46
BAJFINANCE,2025-07-12T09:15:47.100000Z,1710.13
BAJFINANCE,2025-07-12T09:15:47.105000Z,2052.43
ITC,2025-07-12T09:15:47.110000Z,1630.15
SBIN,2025-07-12T09:15:47.115000Z,1244.36
SBIN,2025-07-12T09:15:47.120000Z,1443.76
TCS,2025-07-12T09:15:47.125000Z,2611.9
RELIANCE,2025-07-12T09:15:47.130000Z,1189.15
ITC,2025-07-12T09:15:47.135000Z,1909.49
HDFCBANK,2025-07-12T09:15:47.140000Z,2442.5
BAJFINANCE,2025-07-12T09:15:47.145000Z,1247.56
RELIANCE,2025-07-12T09:15:47.150000Z,2212.91
TCS,2025-07-12T09:15:47.155000Z,1482.19
RELIANCE,2025-07-12T09:15:47.160000Z,2261.75
TCS,2025-07-12T09:15:47.165000Z,1985.16
TCS,2025-07-12T09:15:47.170000Z,1809.99
INFY,2025-07-12T09:15:47.175000Z,2998.89
RELIANCE,2025-07-12T09:15:47.180000Z,2764.77
BAJFINANCE,2025-07-12T09:15:47.185000Z,1069.51
RELIANCE,2025-07-12T09:15:47.190000Z,2912.42
BAJFINANCE,2025-07-12T09:15:47.195000Z,2223.75
ITC,2025-07-12T09:15:47.200000Z,1993.33
INFY,2025-07-12T09:15:47.205000Z,2982.84
RELIANCE,2025-07-12T09:15:47.210000Z,1923.43
ITC,2025-07-12T09:15:47.215000Z,2716.76
BAJFINANCE,2025-07-12T09:15:47.220000Z,2105.1
BAJFINANCE,2025-07-12T09:15:47.225000Z,2048.95
RELIANCE,2025-07-12T09:15:47.230000Z,1021.34
TCS,2025-07-12T09:15:47.235000Z,1417.41
RELIANCE,2025-07-12T09:15:47.240000Z,2994.53
RELIANCE,2025-07-12T09:15:47.245000Z,2172.18
INFY,2025-07-12T09:15:47.250000Z,2557.27
RELIANCE,2025-07-12T09:15:47.255000Z,2099.48
BAJFINANCE,2025-07-12T09:15:47.260000Z,2194.39
RELIANCE,2025-07-12T09:15:47.265000Z,1488.77
HDFCBANK,2025-07-12T09:15:47.270000Z,1667.7
SBIN,2025-07-12T09:15:47.275000Z,2405.68
INFY,2025-07-12T09:15:47.280000Z,2458.52
BAJFINANCE,2025-07-12T09:15:47.285000Z,2958.0
RELIANCE,2025-07-12T09:15:47.290000Z,2920.74
HDFCBANK,2025-07-12T09:15:47.295000Z,2833.34
ITC,2025-07-12T09:15:47.300000Z,2360.24
HDFCBANK,2025-07-12T09:15:47.305000Z,1735.81
BAJFINANCE,2025-07-12T09:15:47.310000Z,1691.59
RELIANCE,2025-07-12T09:15:47.315000Z,1152.5
ITC,2025-07-12T09:15:47.320000Z,1141.83
RELIANCE,2025-07-12T09:15:47.325000Z,2741.68
SBIN,2025-07-12T09:15:47.330000Z,2543.73
INFY,2025-07-12T09:15:47.335000Z,1217.71
INFY,2025-07-12T09:15:47.340000Z,1451.69
HDFCBANK,2025-07-12T09:15:47.345000Z,2059.78
INFY,2025-07-12T09:15:47.350000Z,2676.13
ITC,2025-07-12T09:15:47.355000Z,1278.59
HDFCBANK,2025-07-12T09:15:47.360000Z,1389.41
BAJFINANCE,2025-07-12T09:15:47.365000Z,2445.91
TCS,2025-07-12T09:15:47.370000Z,2213.14
ITC,2025-07-12T09:15:47.375000Z,1295.76
TCS,2025-07-12T09:15:47.380000Z,1902.58
INFY,2025-07-12T09:15:47.385000Z,1675.39
RELIANCE,2025-07-12T09:15:47.390000Z,1184.45
RELIANCE,2025-07-12T09:15:47.395000Z,2390.83
BAJFINANCE,2025-07-12T09:15:47.400000Z,2461.45
TCS,2025-07-12T09:15:47.405000Z,2039.36
HDFCBANK,2025-07-12T09:15:47.410000Z,2881.34
RELIANCE,2025-07-12T09:15:47.415000Z,2659.17
SBIN,2025-07-12T09:15:47.420000Z,1042.51
BAJFINANCE,2025-07-12T09:15:47.425000Z,1674.98
HDFCBANK,2025-07-12T09:15:47.430000Z,2871.18
HDFCBANK,2025-07-12T09:15:47.435000Z,1870.74
BAJFINANCE,2025-07-12T09:15:47.440000Z,2487.51
ITC,2025-07-12T09:15:47.445000Z,2387.37
RELIANCE,2025-07-12T09:15:47.450000Z,2492.69
HDFCBANK,2025-07-12T09:15:47.455000Z,2560.61
RELIANCE,2025-07-12T09:15:47.460000Z,2877.69
TCS,2025-07-12T09:15:47.465000Z,2749.66
RELIANCE,2025-07-12T09:15:47.470000Z,2040.51
TCS,2025-07-12T09:15:47.475000Z,1722.64
HDFCBANK,2025-07-12T09:15:47.480000Z,2769.08
RELIANCE,2025-07-12T09:15:47.485000Z,2636.34
BAJFINANCE,2025-07-12T09:15:47.490000Z,1054.54
TCS,2025-07-12T09:15:47.495000Z,2369.82
RELIANCE,2025-07-12T09:15:47.500000Z,1640.76
SBIN,2025-07-12T09:15:47.505000Z,1425.71
TCS,2025-07-12T09:15:47.510000Z,2535.19
INFY,2025-07-12T09:15:47.515000Z,2794.99
INFY,2025-07-12T09:15:47.520000Z,1104.1
HDFCBANK,2025-07-12T09:15:47.525000Z,2018.15
